Unnamed: 0,sentiment,text,magnitude,score,Unnamed: 0,Positive,Neutral,Negative,que,sentiment,text,ibm_score,Unnamed: 0,text,predict,score
1331.0,Neutral,David Solomon,0.20000000298023224,0.20000000298023224,1331.0,0.008488049730658531,0.9854690432548524,0.00489437161013484,0.9854690432548524,Neutral,David Solomon,-0.738093,371,Our next question comes from the line of Roger Read from Wells Fargo. Your question please.,neutral,0.5
1332.0,Positive,"I think, we鈥檝e always approached M&A as I think really -- we are always evaluating opportunities. We鈥檝e a very high bar, and so to me it's been more about us finding the right fit rather than being constrained by anything in particular. But I do think it's always an important part of our strategy and we've done great acquisitions in the past. Things like YouTube and android were big acquisitions for us. And so we continue to look for opportunities ahead.",2.299999952316284,0.4000000059604645,1332.0,0.6098502278327942,0.2514552474021912,0.041654378175735474,0.6098502278327942,Positive,"I think, we鈥檝e always approached M&A as I think really -- we are always evaluating opportunities. We鈥檝e a very high bar, and so to me it's been more about us finding the right fit rather than being constrained by anything in particular. But I do think it's always an important part of our strategy and we've done great acquisitions in the past. Things like YouTube and android were big acquisitions for us. And so we continue to look for opportunities ahead.",0.6290749999999999,372,"I know all the really fun stuff has got to wait to March, but maybe to take a look at your CapEx mix. You mentioned 70% has a 2-year or less weighting to cash flow, whereas the rest obviously longer. Do you think as we not so much look at a total CapEx number but the mix within that CapEx, does that start to change back over the next couple years? I'm thinking number one: you signed a long-term deepwater rig contract obviously aimed at some of the more challenging parts of the Deepwater Gulf of Mexico. So as things like that start to come in, do we see that start to move maybe to more of a 50/50 on CapEx? Or is that something you want to maintain maybe more at the 70/30 level as we think over the next several years?",neutral,0.5
1333.0,Positive,"Sure, and I appreciate the question. Obviously, we're cognizant of the way the market is looking at our business mix, and we're also cognizant of the performance of the stock. It's very hard for me to predict, and I won't try to predict when the market will recognize our returns and our progress, but it's our job to stay focused on delivering those returns for shareholders. And over time, if we do, I'm confident that we'll be balanced in an appropriate way. We've been very focused for a number of years on diversifying the platform and moving forward. I do want to say, just to put in context and to highlight maybe in a different way, some of the progress we've made. And many of you obviously have been following the company for a long time.",3.400000095367432,0.4000000059604645,1333.0,0.6791457533836365,0.2740533649921417,0.004702582489699125,0.6791457533836365,Positive,"Sure, and I appreciate the question. Obviously, we're cognizant of the way the market is looking at our business mix, and we're also cognizant of the performance of the stock. It's very hard for me to predict, and I won't try to predict when the market will recognize our returns and our progress, but it's our job to stay focused on delivering those returns for shareholders. And over time, if we do, I'm confident that we'll be balanced in an appropriate way. We've been very focused for a number of years on diversifying the platform and moving forward. I do want to say, just to put in context and to highlight maybe in a different way, some of the progress we've made. And many of you obviously have been following the company for a long time.",0.7177600000000001,373,"Yes, Roger, its a good question because our mix has shifted very dramatically from it was not long ago and its come down by 50% from the high watermark and that shifted in terms of makeup. I think both important issues and going back to Paul Sankey's question. I think that is the new normal for us. We got in this year budget a little bit over $5 million for shale and tight, 3.6 in the Permian, 1.6 on other shale and tight. And overtime, I think that number is likely to grow rather than on shrink. We get FGP which is in the peak spending years this year and next. And so, that's a non-trivial amount little bit over $4 billion in this year's budget. And so as that moves past the fleet and comes down, it creates room for other things and that could include deepwater, it could include more shale and tight or other major capital projects.",neutral,0.5
1334.0,Positive,"If 3 to 5 years ago, we said on one of these calls that in 2018, we would have a year where our FICC ICS revenues were less than $6 billion, we were making significant investments in building out a digital consumer platform and we happened to be in a situation where we had [indiscernible] litigation expense that we would deliver $36.6 billion of revenues and a 13.3% return, people would have said, not possible. And the reason that that's happened is we have been working for a number of years to broaden our business, expand our addressable wallet and, at the same point in time, increase the durability of our revenues. And you can see from the slide that we put up at the beginning that over the last x number of years, 5 years, we've moved from less than 50% more fee-based recurring revenues to over 60% today. We continue to be committed to that. And as we're developing a plan to move forward, we see things we can do in the existing businesses and adjacent build, some of which we mentioned, where we feel very confidently that we can continue to push returns higher, especially if we also continue to be focused on running the firm more efficiently, which as Stephen stated, we're very committed to doing.",1.7999999523162842,0.0,1334.0,0.0809861272573471,0.8104637861251831,0.07995183765888214,0.8104637861251831,Positive,"If 3 to 5 years ago, we said on one of these calls that in 2018, we would have a year where our FICC ICS revenues were less than $6 billion, we were making significant investments in building out a digital consumer platform and we happened to be in a situation where we had [indiscernible] litigation expense that we would deliver $36.6 billion of revenues and a 13.3% return, people would have said, not possible. And the reason that that's happened is we have been working for a number of years to broaden our business, expand our addressable wallet and, at the same point in time, increase the durability of our revenues. And you can see from the slide that we put up at the beginning that over the last x number of years, 5 years, we've moved from less than 50% more fee-based recurring revenues to over 60% today. We continue to be committed to that. And as we're developing a plan to move forward, we see things we can do in the existing businesses and adjacent build, some of which we mentioned, where we feel very confidently that we can continue to push returns higher, especially if we also continue to be focused on running the firm more efficiently, which as Stephen stated, we're very committed to doing.",0.8206389999999999,374,"On the under deepwater our incent was to have a ratable development program and I think one of the things that we have learned over this past cycle I mentioned, we have very large MCP underway simultaneously is that that introduces execution risk that is real. And so, our intent would be to have a balanced approach as we go forward and not to find ourselves. So overly skewed to that kind of risk that that it becomes an issue that's difficult to manage and because we've got the really strong shale and tight portfolio, I think that plus our base business which again is requires investment, but it's typically short cycle and trip to go from capital spent to cash in the door. I think the kind of range that were today is more likely to plus or minus be the range you would see in the future as opposed to something that flips back the other direction.",negative,0.20223659300000002
1335.0,Positive,"So I think we're in a position where we have opportunities to continue on this path that we've been on. I think one of the things candidly that we need to continue to do better, and I hope you see through this call we are committed to doing, is we need to do a better job giving you information and explaining what we are, what we do, how we do it. I think we're making progress. But I think candidly, we have work to do, and we're going to continue to remain focused on that. And we hope over time, if our focus on expanding the business and diversifying the business while staying true and excellent in the things that have always been core to the business while communicating better, ultimately, the market will follow. And so that's what we're going to stick to and do.",1.7999999523162842,0.30000001192092896,1335.0,0.3815317153930664,0.5512796640396118,0.0222680252045393,0.5512796640396118,Positive,"So I think we're in a position where we have opportunities to continue on this path that we've been on. I think one of the things candidly that we need to continue to do better, and I hope you see through this call we are committed to doing, is we need to do a better job giving you information and explaining what we are, what we do, how we do it. I think we're making progress. But I think candidly, we have work to do, and we're going to continue to remain focused on that. And we hope over time, if our focus on expanding the business and diversifying the business while staying true and excellent in the things that have always been core to the business while communicating better, ultimately, the market will follow. And so that's what we're going to stick to and do.",0.8203349999999999,375,"And then just to beat the Pasadena refining horse a little bit harder here, part of the acquisition indicated some undeveloped acreage. Are we wrong to think about this as just a refining acquisition and maybe should think about it more as an infrastructure opportunity across the board? I'm thinking we're moving more and more towards crude exports from the US.",negative,0.217833638
1336.0,Neutral,Chinedu Bolu,0.0,0.0,1336.0,0.008115849457681179,0.9688166975975036,0.020913440734148026,0.9688166975975036,Neutral,Chinedu Bolu,-0.738093,376,"I think there is a reason we disclose that because the asset there is not simply the refinery, but it's the port access, its the tankage and it's the land. And I mentioned a couple of times that, our goal is to integrate this into our system. That means our upstream system or downstream system our trading system, and when I was young pup one of the lessons I learned from Susan engineer in one of our refineries is, he said, the cheapest process we have in this refineries is call the tank.",neutral,0.5
1337.0,Neutral,Matthew O'Connor - Deutsche Bank,0.0,0.0,1337.0,0.023958377540111545,0.9633718132972716,0.010354116559028624,0.9633718132972716,Neutral,Matthew O'Connor - Deutsche Bank,-0.738093,377,"And so, there are times when we can fall in love with building complex equipment and there are realities that you can create optionality and margin through infrastructure and commercial activity at relatively lower investment. And I think this asset offers us on the opportunity to not just participate in the refining margin, but also to look at the other ways that through our integrated system we can capture value across the entire value chain both up and downstream and that's the way we are approaching this.",neutral,0.5
1338.0,Neutral,"I appreciate the candor, and what I sense is a sense of urgency in your voice. On FICC, you talked about optimizing the business. So just help us level set here kind of what are the margins or ROEs in the business today. What can you exactly do to help that business get to an ROE that's closer to the firm-wide ROE? And then on FICC top line, I guess if increasing electronic volumes and improving wallet share aren't driving material revenue growth or material revenue share growth, what do you think will actually drive revenue share growth going forward?",2.0999999046325684,0.4000000059604645,1338.0,0.44300776720047,0.5329709649085999,0.006536582484841347,0.5329709649085999,Neutral,"I appreciate the candor, and what I sense is a sense of urgency in your voice. On FICC, you talked about optimizing the business. So just help us level set here kind of what are the margins or ROEs in the business today. What can you exactly do to help that business get to an ROE that's closer to the firm-wide ROE? And then on FICC top line, I guess if increasing electronic volumes and improving wallet share aren't driving material revenue growth or material revenue share growth, what do you think will actually drive revenue share growth going forward?",0.889432,378,"Our next question comes from the line of Sam Margolin from Wolfe Research. Your question, please.",neutral,0.5
1339.0,Neutral,David Solomon,0.20000000298023224,0.20000000298023224,1339.0,0.008488049730658531,0.9854690432548524,0.00489437161013484,0.9854690432548524,Neutral,David Solomon,-0.738093,379,"Mike, I'm going to try to not ask you to say the same thing again in a different way. But one of the outcomes of the much Permian growth is maybe that the free cash flow profile of the Permian as a standalone entity has been pulled forward significantly. And maybe that is sort of an obvious statement or it is not new. But it seems like that is an important pendulum swing with respect to how you might think about additional long-cycle projects. So among all these other factors that are sort of -- that you have commented on kind of pointing you to thinking about expanding the portfolio in deepwater or other long-cycle areas, is that something that's important, too? Or is that more something that is on plan and you are just thinking about that within the buyback and the dividend growth and all your other sort of uses of cash that are out there?",neutral,0.5
134.0,Positive,"When we launched the 2070 and 2080, it was the first time we've ever launched a new generation where the only available SKUs were very high end. And in addition to that, the early boards that came out into the marketplace were the special edition and the over clocked versions. And the MSRP versions didn't show up for some short time after, couple of months after. And so the conditions weren't ideal, if you will. We weren't able to launch into the mainstream segment with 2060 for all the reasons that I think everybody understands now. And so I think that the situ wasn't ideal. When you take a look at our situation now, every single graphics card had the best performance at its price point and it remains so today.",2.0,0.0,134.0,0.0494057945907116,0.7181364893913269,0.17248857021331787,0.7181364893913269,Positive,"When we launched the 2070 and 2080, it was the first time we've ever launched a new generation where the only available SKUs were very high end. And in addition to that, the early boards that came out into the marketplace were the special edition and the over clocked versions. And the MSRP versions didn't show up for some short time after, couple of months after. And so the conditions weren't ideal, if you will. We weren't able to launch into the mainstream segment with 2060 for all the reasons that I think everybody understands now. And so I think that the situ wasn't ideal. When you take a look at our situation now, every single graphics card had the best performance at its price point and it remains so today.",-0.309086,380,"So I think the increase performance of the Permian is a good new story. We did spend little more capital last year because we were finding that we can drill more hole we have changed our basis of designs, so little bit of capital overrun was related to the good news story that we are getting a lot more production out of the Permian. And our guidance has been we are free cash flow positive in 2020, and I think thats still a good way for you to think about it. As we have reached the crossover points it crosses over.",positive,0.904075265
1340.0,Positive,"Okay. So I'm going to start, Christian, by making a couple of comments, and then Stephen will go into, I think, a little bit more detail on some of the specifics that you mentioned. But I just want to start by saying that I really like our FICC business. It's a really big, important business. But we're not confused by the fact that the available wallet in market intermediation for large institutions has materially declined over the course of the last five years. One of the things that's been interesting for me over the last two years once I became president and I started spending more time with the broader diverse array of our clients, I'd always go out for the last decade, more than a decade, and see Investment Banking clients. And they always told me how extraordinary they thought are people were, the way our teams work together, the way the executed. As I've had an opportunity over the last two years to go out and spend a lot of time with Securities division clients and with clients of Fixed Income, they say exactly the same thing. Your people are really differentiated. Your risk takers and the capability is really differentiated.",3.0999999046325684,0.30000001192092896,1340.0,0.3122411370277405,0.5183189511299133,0.060358095914125436,0.5183189511299133,Positive,"Okay. So I'm going to start, Christian, by making a couple of comments, and then Stephen will go into, I think, a little bit more detail on some of the specifics that you mentioned. But I just want to start by saying that I really like our FICC business. It's a really big, important business. But we're not confused by the fact that the available wallet in market intermediation for large institutions has materially declined over the course of the last five years. One of the things that's been interesting for me over the last two years once I became president and I started spending more time with the broader diverse array of our clients, I'd always go out for the last decade, more than a decade, and see Investment Banking clients. And they always told me how extraordinary they thought are people were, the way our teams work together, the way the executed. As I've had an opportunity over the last two years to go out and spend a lot of time with Securities division clients and with clients of Fixed Income, they say exactly the same thing. Your people are really differentiated. Your risk takers and the capability is really differentiated.",0.672667,381,And we have increased the dividend that Pat has already addressed the confidence in increasing the rate at which we are repurchasing shares and our intent to sustain that through the cycle. Having strong free cash flow creates alternatives and we intend to use the free cash flow to be very mindful of the need for shareholder distributions and also to look for good investment opportunities. I mentioned we were able to meet all four priorities this last year in terms of dividend investments balance sheet and share repurchases and our intent is to continue to respect that going forward. This kind of growth and free cash flow allows us to do that.,positive,0.747066259
1341.0,Positive,"Your execution is really differentiated. We have a very, very strong client franchise business, but's it's in a business where there's been fundamental change and wallet change. I would highlight that if you go back and look at our wallet market shares before the financial crisis in 2005, '06 and '07, our wallet shares were in the 8%, 8.5% range. And if you look at our wallet shares today, our wallet shares are around 12%. And so there was an aberration during the 2009 kind of period where the wallet shares peaked, but we've continued to build this franchise, and we're laser focused on building it. The one thing that I said in my comments that I just want to reiterate is we accept the size of the wallet share that exists, and it's our job to run the business well based on that wallet share to allocate capital over time efficiently and to run that business in an effective way from a cost perspective, and we continue to do that while continuing to invest in the client franchise. And so Stephen, I think, will make some comments to add on some of the more specific detailed parts of the question.",2.0999999046325684,0.20000000298023224,1341.0,0.17819589376449585,0.7999220490455627,0.005587524734437466,0.7999220490455627,Positive,"Your execution is really differentiated. We have a very, very strong client franchise business, but's it's in a business where there's been fundamental change and wallet change. I would highlight that if you go back and look at our wallet market shares before the financial crisis in 2005, '06 and '07, our wallet shares were in the 8%, 8.5% range. And if you look at our wallet shares today, our wallet shares are around 12%. And so there was an aberration during the 2009 kind of period where the wallet shares peaked, but we've continued to build this franchise, and we're laser focused on building it. The one thing that I said in my comments that I just want to reiterate is we accept the size of the wallet share that exists, and it's our job to run the business well based on that wallet share to allocate capital over time efficiently and to run that business in an effective way from a cost perspective, and we continue to do that while continuing to invest in the client franchise. And so Stephen, I think, will make some comments to add on some of the more specific detailed parts of the question.",0.543158,382,Okay. And just on a related note; I guess this one is for Pat. Is there -- leverage came down a lot. Is there a target leverage to think about conceptually? Or is it just something that is going to be a function of commodity prices in terms of the rate at which the balance sheet fluctuates here?,neutral,0.5
1342.0,Neutral,Stephen Scherr,0.20000000298023224,0.20000000298023224,1342.0,0.06530722230672836,0.9235702157020568,0.008179826661944391,0.9235702157020568,Neutral,Stephen Scherr,-0.738093,383,"Sam, we dont have a target leverage rate, we think of the balance sheet as being the outcome of other previously outstanding decisions about how we use the cash that we are generating. As I have said in the past, maybe a 20% leverage ratio on average through the cycles. And during the stronger price environment, you would obviously build back your balance sheet some and when you are in the weaker price environment you use it some.",positive,0.8282846209999999
1343.0,Neutral,"Let me now turn to and talk about Other Bets. I'll cover results for the full-year 2018 because it remains most instructive to look at the financials for Other Bets over a longer-term horizon, as we've discussed on prior calls. Results for the quarter are in our earnings release.",1.0,0.30000001192092896,1343.0,0.4782074987888336,0.502091109752655,0.0037834602408111095,0.502091109752655,Neutral,"Let me now turn to and talk about Other Bets. I'll cover results for the full-year 2018 because it remains most instructive to look at the financials for Other Bets over a longer-term horizon, as we've discussed on prior calls. Results for the quarter are in our earnings release.",0.0,384,"So, I think thats really what we are trying to -- thats kind of the sweet spot or the sweet area that we are trying to play in. Having a good balance sheet, its a good insurance policy. And having a good balance sheet, allows us for both dividend and share repurchases to sustain those through any period of price weakness. And we feel that thats an important component.",positive,0.912174582
1344.0,Neutral,"And real quick for Ruth, just the magnitude of spend, I think goes back to what probably investors were most surprised by. It sounds like from your perspective you don't really look at the margin structure as having any floor, you鈥檙e just looking at this as, as you said there's tremendous long-term opportunity that you need to make these investments now. I think many are just trying to search for a framework in how you think about this investment cycle we are in right now?",0.6000000238418579,0.10000000149011612,1344.0,0.14760830998420715,0.4138309359550476,0.3018617928028107,0.4138309359550476,Neutral,"And real quick for Ruth, just the magnitude of spend, I think goes back to what probably investors were most surprised by. It sounds like from your perspective you don't really look at the margin structure as having any floor, you鈥檙e just looking at this as, as you said there's tremendous long-term opportunity that you need to make these investments now. I think many are just trying to search for a framework in how you think about this investment cycle we are in right now?",0.572418,385,Our next question comes from the line of Alastair Syme from Citi. Your question please.,neutral,0.5
1345.0,Positive,"Christian, so just to pivot off of David's comments. I mean, I think the objective here is to identify the appropriate TAM. I mean, what's the addressable market that we're playing for? And you are absolutely right to point out that our increased market share, and David was referring to it, among institutional clients has not, in the last couple of years, demonstrated revenue conversion. And so part of that is moving us in a direction to expand our corporate coverage and corporate touch point as it relates to the FICC, and that's using channels that exist and relationships that exist in Investment Banking. And as I mentioned in my prepared remarks, we've seen modest improvement in that, particularly in commodities and foreign exchange. And it's against that addressable market that we're going to take and are taking in part of -- as part of the front to back of U.S. to the proper expense size against that wallet and against that TAM, the amount of debt and liquidity we need to put against that business, the amount of risk that we need to take on in the context of intermediating risk for clients and then, ultimately, the amount of capital to put against it. This is not something that David and I have just woken up to.",2.400000095367432,0.0,1345.0,0.0689745843410492,0.8654546737670898,0.048041440546512604,0.8654546737670898,Positive,"Christian, so just to pivot off of David's comments. I mean, I think the objective here is to identify the appropriate TAM. I mean, what's the addressable market that we're playing for? And you are absolutely right to point out that our increased market share, and David was referring to it, among institutional clients has not, in the last couple of years, demonstrated revenue conversion. And so part of that is moving us in a direction to expand our corporate coverage and corporate touch point as it relates to the FICC, and that's using channels that exist and relationships that exist in Investment Banking. And as I mentioned in my prepared remarks, we've seen modest improvement in that, particularly in commodities and foreign exchange. And it's against that addressable market that we're going to take and are taking in part of -- as part of the front to back of U.S. to the proper expense size against that wallet and against that TAM, the amount of debt and liquidity we need to put against that business, the amount of risk that we need to take on in the context of intermediating risk for clients and then, ultimately, the amount of capital to put against it. This is not something that David and I have just woken up to.",0.6840930000000001,386,It was really just one on your view on the state of the Gulf Coast chemical polyethylene market and how that makes you think about potential expansion plans. Thank you.,positive,0.949045122
1346.0,Negative,"In fact, if you look at over the last several years, 3 to 5 years, there has been a lot of work on going inside the business to reduce expenses by about 30% in that period, reduce RWAs by about 40% in that period. And most importantly, an active and engaged move to reallocate capital around the firm, moving it away from a smaller business in FICC and putting it against Investment Banking or other businesses around the firm. And so while we have not sort of put as much headline to a lot of that activity as perhaps some of the other institutions, this is an evolutionary process that we've begun. It now has a greater sense of urgency and purpose in the context in which David described it, and I think we have a clear view, along with those running the business, about how to get to the right place and the right size of input allocation to the business itself.",1.8999999761581419,0.30000001192092896,1346.0,0.4521820843219757,0.4988560080528259,0.02895045280456543,0.4988560080528259,Negative,"In fact, if you look at over the last several years, 3 to 5 years, there has been a lot of work on going inside the business to reduce expenses by about 30% in that period, reduce RWAs by about 40% in that period. And most importantly, an active and engaged move to reallocate capital around the firm, moving it away from a smaller business in FICC and putting it against Investment Banking or other businesses around the firm. And so while we have not sort of put as much headline to a lot of that activity as perhaps some of the other institutions, this is an evolutionary process that we've begun. It now has a greater sense of urgency and purpose in the context in which David described it, and I think we have a clear view, along with those running the business, about how to get to the right place and the right size of input allocation to the business itself.",0.8564790000000001,387,"Were still very positive on the petrochemical investments opportunity and particularly here in the states. I think its a good long-term story. We've seen some pressure on margins here recently because feedstock costs in the third quarter were up. I think all in the chain margins have been under little bit of pressure, but these things happen in commodity markets with long cycle time for projects, and kinds of ebbs and flows in the economy. So, that hasn't fundamentally changed our view on the attractiveness of the sector.",neutral,0.5
1347.0,Neutral,Operator,0.0,0.0,1347.0,0.034276101738214486,0.9398775100708008,0.02184014767408371,0.9398775100708008,Neutral,Operator,-0.738093,388,Our next question comes from the line of Doug Leggate from Bank of America Merrill Lynch. Your question please.,neutral,0.5
1348.0,Neutral,Your next question is from the line of Guy Moszkowski with Autonomous Research.,0.30000001192092896,0.30000001192092896,1348.0,0.00740480236709118,0.9802615642547609,0.011088036932051182,0.9802615642547609,Neutral,Your next question is from the line of Guy Moszkowski with Autonomous Research.,0.0,389,"And Mike, we always appreciate you getting on these calls, so thanks again for doing it this time around. Mike, my question might actually be for Pat. Pat, you talked about the $13-billion-plus of cash spending. Can you give us an idea as the affiliate spending rolls off with Tengiz completed, how do you anticipate that cash CapEx to trend, given that you are holding the line on the $18 billion to $20 billion absolute spending at least through 2020?",neutral,0.5
1349.0,Neutral,Guy Moszkowski,0.0,0.0,1349.0,0.07279672473669052,0.9074302911758424,0.01367091853171587,0.9074302911758424,Neutral,Guy Moszkowski,-0.738093,390,"I think Mike, answer that question in a way, although, we didnt split out cash verses total headline C&E. But as you see TCO's spending come off and as we move toward first production there in 2022, the other affiliate where we have potentially investment opportunities would be CPChem. And so that what occurs in that particular category will be a function of how decisions are made on investment [technical difficulty] for example.",neutral,0.5
135.0,Positive,"And I think that right out of the box, it delivered excellent performance. It is true that everybody was hoping to see more games with RTX on day one. But it's such a new technology with ray-tracing and AI for image processing that it's only really possible to make available with new games, which is tied to the schedules of new games. And now they're starting to come out. Battlefield 5, Metro Exodus, I think that the reviews from this week are just spectacular, people are finally realizing what it is that we were talking about and that it's possible with RTX technology, the combination of applying ray-tracing and AI for us to deliver much more beautiful images without sacrificing performance and so I think people are starting to understand now the benefits of the RTX technology and we just needed some time to demonstrate it and I think the takeaway is simply this RTX is the best graphics card at every single price point without using ray tracing technology and for new games that are coming out each one of the new games that come out in the future will apply ray tracing work with developers to apply ray tracing technology; I think everybody agrees that it is the surely the next generation. And then probably one of the biggest stories that came out just last week is a Unreal Engine and Unity both of the game engines are going to incorporate RTX and ray-tracing technology in the engine itself. And so all future games in the future will be able to take advantage of that, so that's a really big news and I'm excited about that.",3.2000000476837163,0.30000001192092896,135.0,0.89570552110672,0.09031283855438232,0.0008407302666455507,0.89570552110672,Positive,"And I think that right out of the box, it delivered excellent performance. It is true that everybody was hoping to see more games with RTX on day one. But it's such a new technology with ray-tracing and AI for image processing that it's only really possible to make available with new games, which is tied to the schedules of new games. And now they're starting to come out. Battlefield 5, Metro Exodus, I think that the reviews from this week are just spectacular, people are finally realizing what it is that we were talking about and that it's possible with RTX technology, the combination of applying ray-tracing and AI for us to deliver much more beautiful images without sacrificing performance and so I think people are starting to understand now the benefits of the RTX technology and we just needed some time to demonstrate it and I think the takeaway is simply this RTX is the best graphics card at every single price point without using ray tracing technology and for new games that are coming out each one of the new games that come out in the future will apply ray tracing work with developers to apply ray tracing technology; I think everybody agrees that it is the surely the next generation. And then probably one of the biggest stories that came out just last week is a Unreal Engine and Unity both of the game engines are going to incorporate RTX and ray-tracing technology in the engine itself. And so all future games in the future will be able to take advantage of that, so that's a really big news and I'm excited about that.",0.705426,391,"So it's not something that I can project with any degree of certainty. I think whats important is that the summation of both, what I would say company owned and operated an affiliate owned and operated, were staying that $18 billion to $20 billion range for the near-term here certainly, and we will give you an update in March on prospectively longer period of time. But I think capital discipline is a theme that you want to read through all of this and the fact is that we have the opportunity to be very judicious and very selective about how we work in additional projects into our queue.",neutral,0.5
1350.0,Neutral,Michael Carrier - Bank of America Merrill Lynch,0.4000000059604645,0.4000000059604645,1350.0,0.0027444139122962947,0.9463967084884644,0.04824187606573105,0.9463967084884644,Neutral,Michael Carrier - Bank of America Merrill Lynch,-0.738093,392,"I know it's a tough one to answer, given all the variables. My follow-up is kind of related, I guess. But if we go back to 2010, 2011, 2012, through 2014, 2015, obviously a lot of big oils, yourselves included, were spending much higher levels than you are today. And one assumes that that created a lot of cost recovery barrels in some of the PSCs. So I guess my question is to the extent you can, as we look forward in light of Thailand, how do you see your entitlement barrels trending if you maintain that CapEx at these levels? Do you start to see cost recovery barrels tail off? And if you can maybe offer some quantification of that, I would appreciate it.",neutral,0.5
1351.0,Positive,"First of all, before I ask my question, I just want to say I think it really does serve shareholders very well that you're doing this new, more fulsome strategic review and outlook. So I just want to thank you, I guess, on behalf of everybody for that. It's very useful to see.",1.6000000238418581,0.5,1351.0,0.765722393989563,0.1854279786348343,0.01289441529661417,0.765722393989563,Positive,"First of all, before I ask my question, I just want to say I think it really does serve shareholders very well that you're doing this new, more fulsome strategic review and outlook. So I just want to thank you, I guess, on behalf of everybody for that. It's very useful to see.",0.929853,393,"Doug, I dont think we've got numbers here that we can isolate for you on that. Cost recovery applies across the number of locations in our portfolio here. Youre obviously aware of what happened in Indonesia. So, I dont think I have a pinpointed answer that I can give you on that.",neutral,0.5
1352.0,Neutral,David Solomon,0.20000000298023224,0.20000000298023224,1352.0,0.008488049730658531,0.9854690432548524,0.00489437161013484,0.9854690432548524,Neutral,David Solomon,-0.738093,394,Our next question comes from the line of Doug Terreson from Evercore ISI. Your question please.,neutral,0.5
1353.0,Positive,"Thank you, Guy. I appreciate that.",0.8000000119209291,0.4000000059604645,1353.0,0.947099268436432,0.04457192495465279,0.0019320094725117085,0.947099268436432,Positive,"Thank you, Guy. I appreciate that.",-0.738093,395,"Mike, I have a question about portfolio optimization and specifically the divestiture part of the plan. And on this point, you guys have had a pretty active program over the years, but you still also have a decent amount of value left in the queue. So my question is, is this because the market for assets has softened somewhat? Or do you consider it to be kind of normal course of business during the cycle or is it something else? So any color on your divestiture program and the market trends you guys are experiencing is really the question.",positive,0.765155613
1354.0,Neutral,Stephen Scherr,0.20000000298023224,0.20000000298023224,1354.0,0.06530722230672836,0.9235702157020568,0.008179826661944391,0.9235702157020568,Neutral,Stephen Scherr,-0.738093,396,"Yes, I'm not a 100% sure I'm tracking with you there, Doug. We have always had program of divestitures, and there were times it's a little high and times its a little bit lower, but in this business you are continually looking to upgrade your portfolio. We have got some things now that are really attractive. And I earlier mentioned a couple of things that we stepped away from because we didn't think they would compete for capital.",positive,0.737817526
1355.0,Positive,"So the reason I started by laying out, I think, in response to the question on margins where we're investing and how we look at is, we are very focused on investing to support long-term revenue and earnings growth. We are very mindful of the CapEx impacts on free cash flow and earnings growth. And so we're trying to get it right, over investing, under investing neither of those works for long-term value creation, but we are very mindful of the pace here and trying to lay out work with more specificity, how we are looking at the opportunity set where -- and making trade-offs where we can.",0.8999999761581421,0.10000000149011612,1355.0,0.3377123475074768,0.6158655285835266,0.016088824719190598,0.6158655285835266,Positive,"So the reason I started by laying out, I think, in response to the question on margins where we're investing and how we look at is, we are very focused on investing to support long-term revenue and earnings growth. We are very mindful of the CapEx impacts on free cash flow and earnings growth. And so we're trying to get it right, over investing, under investing neither of those works for long-term value creation, but we are very mindful of the pace here and trying to lay out work with more specificity, how we are looking at the opportunity set where -- and making trade-offs where we can.",0.8047500000000001,397,"Divestments are driven by a view on strategic alignments with our broader portfolio and our view of the future, the resource potential that remains particular asset, will it compete for capital within our portfolio and there are good things as I mentioned earlier that cannot and then can we receive fair value. So that maybe a little bit of a function of what's the macro environment and the forward view on commodity price. But we are in a position that I think you can expect us to continue to high-grade our portfolio.",positive,0.8840167520000001
1356.0,Neutral,Thanks for the feedback.,0.10000000149011612,0.10000000149011612,1356.0,0.7860273718833923,0.19129912555217746,0.016880998387932774,0.7860273718833923,Neutral,Thanks for the feedback.,-0.738093,398,"Yes. So Mike, maybe I should have asked it differently. So it seems like you guys are experiencing healthy enough appetite for assets if you were a seller. Is that a good way to think about it?",positive,0.912516952
1357.0,Neutral,Guy Moszkowski,0.0,0.0,1357.0,0.07279672473669052,0.9074302911758424,0.01367091853171587,0.9074302911758424,Neutral,Guy Moszkowski,-0.738093,399,"Yes, everything we are talking to people about right now we think we are likely to receive very good value.",positive,0.8595060109999999
1358.0,Positive,"Yes, no worries. So I just want to follow up on Christian's questions on FICC. I was hoping maybe you could quantify for us the capital reallocation and the expense reallocation that you alluded to both in your prepared remarks and also in answering his question.",0.8999999761581421,0.20000000298023224,1358.0,0.09370943903923036,0.5530440211296082,0.2807310223579407,0.5530440211296082,Positive,"Yes, no worries. So I just want to follow up on Christian's questions on FICC. I was hoping maybe you could quantify for us the capital reallocation and the expense reallocation that you alluded to both in your prepared remarks and also in answering his question.",0.7566149999999999,400,Our last question for today comes from the line of Biraj Borkhataria from RBC Capital Markets. Your question please.,neutral,0.5
